in s,C1 in V
-1.91082E-01,-2.202924E-02
-1.91076E-01,-2.231915E-02
-1.91070E-01,-2.251752E-02
-1.91064E-01,-2.268536E-02
-1.91058E-01,-2.262433E-02
-1.91052E-01,-2.263959E-02
-1.91046E-01,-2.280743E-02
-1.91040E-01,-2.283795E-02
-1.91034E-01,-2.282269E-02
-1.91028E-01,-2.283795E-02
-1.91022E-01,-2.283795E-02
-1.91016E-01,-2.294476E-02
-1.91010E-01,-2.320416E-02
-1.91004E-01,-2.320416E-02
-1.90998E-01,-2.328046E-02
-1.90992E-01,-2.318890E-02
-1.90986E-01,-2.320416E-02
-1.90980E-01,-2.297528E-02
-1.90974E-01,-2.296002E-02
-1.90968E-01,-2.292950E-02
-1.90962E-01,-2.291425E-02
-1.90956E-01,-2.294476E-02
-1.90950E-01,-2.303632E-02
-1.90944E-01,-2.299054E-02
-1.90938E-01,-2.311261E-02
-1.90932E-01,-2.312787E-02
-1.90926E-01,-2.337201E-02
-1.90920E-01,-2.357037E-02
-1.90914E-01,-2.366193E-02
-1.90908E-01,-2.384503E-02
-1.90902E-01,-2.418073E-02
-1.90896E-01,-2.444012E-02
-1.90890E-01,-2.476056E-02
-1.90884E-01,-2.512677E-02
-1.90878E-01,-2.563031E-02
-1.90872E-01,-2.595074E-02
-1.90866E-01,-2.630170E-02
-1.90860E-01,-2.665265E-02
-1.90854E-01,-2.695782E-02
-1.90848E-01,-2.747662E-02
-1.90842E-01,-2.759869E-02
-1.90836E-01,-2.788861E-02
-1.90830E-01,-2.813275E-02
-1.90824E-01,-2.834637E-02
-1.90818E-01,-2.865155E-02
-1.90812E-01,-2.897198E-02
-1.90806E-01,-2.921613E-02
-1.90800E-01,-2.932294E-02
-1.90794E-01,-2.950604E-02
-1.90788E-01,-2.981122E-02
-1.90782E-01,-3.016217E-02
-1.90776E-01,-3.052838E-02
-1.90770E-01,-3.063519E-02
-1.90764E-01,-3.071149E-02
-1.90758E-01,-3.087933E-02
-1.90752E-01,-3.113873E-02
-1.90746E-01,-3.148969E-02
-1.90740E-01,-3.164227E-02
-1.90734E-01,-3.168805E-02
-1.90728E-01,-3.177960E-02
-1.90722E-01,-3.187115E-02
-1.90716E-01,-3.193219E-02
-1.90710E-01,-3.197797E-02
-1.90704E-01,-3.194745E-02
-1.90698E-01,-3.181012E-02
-1.90692E-01,-3.170331E-02
-1.90686E-01,-3.144391E-02
-1.90680E-01,-3.133710E-02
-1.90674E-01,-3.115399E-02
-1.90668E-01,-3.087933E-02
-1.90662E-01,-3.065045E-02
-1.90656E-01,-3.042157E-02
-1.90650E-01,-3.011639E-02
-1.90644E-01,-2.985699E-02
-1.90638E-01,-2.967389E-02
-1.90632E-01,-2.952130E-02
-1.90626E-01,-2.930768E-02
-1.90620E-01,-2.900250E-02
-1.90614E-01,-2.854474E-02
-1.90608E-01,-2.799542E-02
-1.90602E-01,-2.729352E-02
-1.90596E-01,-2.665265E-02
-1.90590E-01,-2.624066E-02
-1.90584E-01,-2.552350E-02
-1.90578E-01,-2.491315E-02
-1.90572E-01,-2.421124E-02
-1.90566E-01,-2.347882E-02
-1.90560E-01,-2.282269E-02
-1.90554E-01,-2.233441E-02
-1.90548E-01,-2.186139E-02
-1.90542E-01,-2.154095E-02
-1.90536E-01,-2.109845E-02
-1.90530E-01,-2.085431E-02
-1.90524E-01,-2.048810E-02
-1.90518E-01,-2.022870E-02
-1.90512E-01,-1.995404E-02
-1.90506E-01,-1.983197E-02
-1.90500E-01,-1.989301E-02
-1.90494E-01,-1.995404E-02
-1.90488E-01,-1.989301E-02
-1.90482E-01,-1.980145E-02
-1.90476E-01,-1.977094E-02
-1.90470E-01,-1.983197E-02
-1.90464E-01,-1.987775E-02
-1.90458E-01,-2.001508E-02
-1.90452E-01,-1.998456E-02
-1.90446E-01,-2.015240E-02
-1.90440E-01,-2.010663E-02
-1.90434E-01,-2.007611E-02
-1.90428E-01,-1.996930E-02
-1.90422E-01,-1.981671E-02
-1.90416E-01,-1.981671E-02
-1.90410E-01,-1.983197E-02
-1.90404E-01,-1.977094E-02
-1.90398E-01,-1.970990E-02
-1.90392E-01,-1.948102E-02
-1.90386E-01,-1.932843E-02
-1.90380E-01,-1.931317E-02
-1.90374E-01,-1.923688E-02
-1.90368E-01,-1.928265E-02
-1.90362E-01,-1.923688E-02
-1.90356E-01,-1.916058E-02
-1.90350E-01,-1.891644E-02
-1.90344E-01,-1.861127E-02
-1.90338E-01,-1.826031E-02
-1.90332E-01,-1.789410E-02
-1.90326E-01,-1.754315E-02
-1.90320E-01,-1.716168E-02
-1.90314E-01,-1.665814E-02
-1.90308E-01,-1.607831E-02
-1.90302E-01,-1.551373E-02
-1.90296E-01,-1.475079E-02
-1.90290E-01,-1.410992E-02
-1.90284E-01,-1.337750E-02
-1.90278E-01,-1.264508E-02
-1.90272E-01,-1.183636E-02
-1.90266E-01,-1.105817E-02
-1.90260E-01,-1.018842E-02
-1.90254E-01,-9.440735E-03
-1.90248E-01,-8.525208E-03
-1.90242E-01,-7.685974E-03
-1.90236E-01,-6.785706E-03
-1.90230E-01,-5.763367E-03
-1.90224E-01,-5.061462E-03
-1.90218E-01,-4.374817E-03
-1.90212E-01,-3.596619E-03
-1.90206E-01,-2.925232E-03
-1.90200E-01,-2.177551E-03
-1.90194E-01,-1.384094E-03
-1.90188E-01,-5.601196E-04
-1.90182E-01,1.875610E-04
-1.90176E-01,7.063599E-04
-1.90170E-01,1.225159E-03
-1.90164E-01,1.728699E-03
-1.90158E-01,2.003357E-03
-1.90152E-01,2.232239E-03
-1.90146E-01,2.583191E-03
-1.90140E-01,2.949402E-03
-1.90134E-01,3.101990E-03
-1.90128E-01,3.193542E-03
-1.90122E-01,3.269836E-03
-1.90116E-01,3.285095E-03
-1.90110E-01,3.376648E-03
-1.90104E-01,3.269836E-03
-1.90098E-01,3.193542E-03
-1.90092E-01,2.873108E-03
-1.90086E-01,2.766296E-03
-1.90080E-01,2.583191E-03
-1.90074E-01,2.567932E-03
-1.90068E-01,2.461121E-03
-1.90062E-01,2.415344E-03
-1.90056E-01,2.369568E-03
-1.90050E-01,2.552673E-03
-1.90044E-01,2.735779E-03
-1.90038E-01,2.949402E-03
-1.90032E-01,3.117249E-03
-1.90026E-01,3.147766E-03
-1.90020E-01,3.071472E-03
-1.90014E-01,3.163025E-03
-1.90008E-01,3.208801E-03
-1.90002E-01,3.376648E-03
-1.89996E-01,3.590271E-03
-1.89990E-01,3.666565E-03
-1.89984E-01,3.742859E-03
-1.89978E-01,3.895447E-03
-1.89972E-01,3.925964E-03
-1.89966E-01,4.048035E-03
-1.89960E-01,3.987000E-03
-1.89954E-01,4.002258E-03
-1.89948E-01,4.109070E-03
-1.89942E-01,4.063293E-03
-1.89936E-01,3.880188E-03
-1.89930E-01,3.697083E-03
-1.89924E-01,3.651306E-03
-1.89918E-01,3.651306E-03
-1.89912E-01,3.666565E-03
-1.89906E-01,3.575012E-03
-1.89900E-01,3.483459E-03
-1.89894E-01,3.376648E-03
-1.89888E-01,3.376648E-03
-1.89882E-01,3.452942E-03
-1.89876E-01,3.422424E-03
-1.89870E-01,3.590271E-03
-1.89864E-01,3.788635E-03
-1.89858E-01,3.880188E-03
-1.89852E-01,3.864929E-03
-1.89846E-01,3.925964E-03
-1.89840E-01,3.849670E-03
-1.89834E-01,3.880188E-03
-1.89828E-01,4.109070E-03
-1.89822E-01,4.170105E-03
-1.89816E-01,4.124329E-03
-1.89810E-01,4.017517E-03
-1.89804E-01,3.864929E-03
-1.89798E-01,3.559753E-03
-1.89792E-01,3.452942E-03
-1.89786E-01,3.513977E-03
-1.89780E-01,3.483459E-03
-1.89774E-01,3.346130E-03
-1.89768E-01,3.147766E-03
-1.89762E-01,2.995178E-03
-1.89756E-01,2.781555E-03
-1.89750E-01,2.583191E-03
-1.89744E-01,2.323792E-03
-1.89738E-01,1.927063E-03
-1.89732E-01,1.698181E-03
-1.89726E-01,1.362488E-03
-1.89720E-01,1.164124E-03
-1.89714E-01,9.657593E-04
-1.89708E-01,7.979126E-04
-1.89702E-01,4.469604E-04
-1.89696E-01,3.248901E-04
-1.89690E-01,1.570435E-04
-1.89684E-01,5.023193E-05
-1.89678E-01,6.549072E-05
-1.89672E-01,1.570435E-04
-1.89666E-01,-4.132080E-05
-1.89660E-01,-2.549438E-04
-1.89654E-01,-3.159790E-04
-1.89648E-01,-4.227905E-04
-1.89642E-01,-4.533081E-04
-1.89636E-01,-6.364136E-04
-1.89630E-01,-1.033142E-03
-1.89624E-01,-1.262024E-03
-1.89618E-01,-1.445129E-03
-1.89612E-01,-1.674011E-03
-1.89606E-01,-1.796082E-03
-1.89600E-01,-2.024963E-03
-1.89594E-01,-2.345398E-03
-1.89588E-01,-2.650574E-03
-1.89582E-01,-2.894714E-03
-1.89576E-01,-3.321960E-03
-1.89570E-01,-3.657654E-03
-1.89564E-01,-4.115417E-03
-1.89558E-01,-4.496887E-03
-1.89552E-01,-4.878357E-03
-1.89546E-01,-5.198792E-03
-1.89540E-01,-5.503967E-03
-1.89534E-01,-5.732849E-03
-1.89528E-01,-5.931213E-03
-1.89522E-01,-5.976990E-03
-1.89516E-01,-6.068542E-03
-1.89510E-01,-6.083801E-03
-1.89504E-01,-6.175354E-03
-1.89498E-01,-6.266907E-03
-1.89492E-01,-6.404236E-03
-1.89486E-01,-6.541565E-03
-1.89480E-01,-6.602600E-03
-1.89474E-01,-6.541565E-03
-1.89468E-01,-6.648376E-03
-1.89462E-01,-6.755188E-03
-1.89456E-01,-6.892517E-03
-1.89450E-01,-7.121399E-03
-1.89444E-01,-7.457092E-03
-1.89438E-01,-7.716492E-03
-1.89432E-01,-7.960632E-03
-1.89426E-01,-8.082703E-03
-1.89420E-01,-8.128479E-03
-1.89414E-01,-8.189514E-03
-1.89408E-01,-8.158997E-03
-1.89402E-01,-8.036926E-03
-1.89396E-01,-7.960632E-03
-1.89390E-01,-7.884338E-03
-1.89384E-01,-7.747009E-03
-1.89378E-01,-7.594421E-03
-1.89372E-01,-7.411316E-03
-1.89366E-01,-7.289246E-03
-1.89360E-01,-7.228210E-03
-1.89354E-01,-7.197693E-03
-1.89348E-01,-7.289246E-03
-1.89342E-01,-7.411316E-03
-1.89336E-01,-7.472351E-03
-1.89330E-01,-7.655457E-03
-1.89324E-01,-8.021667E-03
-1.89318E-01,-8.113220E-03
-1.89312E-01,-8.296326E-03
-1.89306E-01,-8.555725E-03
-1.89300E-01,-8.708313E-03
-1.89294E-01,-8.708313E-03
-1.89288E-01,-8.738831E-03
-1.89282E-01,-8.723572E-03
-1.89276E-01,-8.769348E-03
-1.89270E-01,-8.616760E-03
-1.89264E-01,-8.418396E-03
-1.89258E-01,-8.158997E-03
-1.89252E-01,-7.991150E-03
-1.89246E-01,-7.838562E-03
-1.89240E-01,-7.609680E-03
-1.89234E-01,-7.380798E-03
-1.89228E-01,-6.862000E-03
-1.89222E-01,-6.511047E-03
-1.89216E-01,-6.144836E-03
-1.89210E-01,-5.885437E-03
-1.89204E-01,-5.580261E-03
-1.89198E-01,-5.381897E-03
-1.89192E-01,-5.229309E-03
-1.89186E-01,-5.046204E-03
-1.89180E-01,-4.618958E-03
-1.89174E-01,-4.237488E-03
-1.89168E-01,-3.856018E-03
-1.89162E-01,-3.672913E-03
-1.89156E-01,-3.566101E-03
-1.89150E-01,-3.596619E-03
-1.89144E-01,-3.489807E-03
-1.89138E-01,-3.367737E-03
-1.89132E-01,-3.138855E-03
-1.89126E-01,-2.925232E-03
-1.89120E-01,-2.711609E-03
-1.89114E-01,-2.620056E-03
-1.89108E-01,-2.543762E-03
-1.89102E-01,-2.497986E-03
-1.89096E-01,-2.406433E-03
-1.89090E-01,-2.116516E-03
-1.89084E-01,-1.872375E-03
-1.89078E-01,-1.597717E-03
-1.89072E-01,-1.292542E-03
-1.89066E-01,-1.262024E-03
-1.89060E-01,-1.078918E-03
-1.89054E-01,-9.721069E-04
-1.89048E-01,-7.737427E-04
-1.89042E-01,-3.464966E-04
-1.89036E-01,-1.481323E-04
-1.89030E-01,1.265259E-04
-1.89024E-01,2.180786E-04
-1.89018E-01,3.401489E-04
-1.89012E-01,4.469604E-04
-1.89006E-01,5.232544E-04
-1.89000E-01,5.690308E-04
-1.88994E-01,6.758423E-04
-1.88988E-01,7.826538E-04
-1.88982E-01,9.810181E-04
-1.88976E-01,1.148865E-03
-1.88970E-01,1.057312E-03
-1.88964E-01,9.199829E-04
-1.88958E-01,7.216187E-04
-1.88952E-01,5.842896E-04
-1.88946E-01,2.791138E-04
-1.88940E-01,-1.080322E-05
-1.88934E-01,-1.176147E-04
-1.88928E-01,-1.786499E-04
-1.88922E-01,-2.854614E-04
-1.88916E-01,-3.617554E-04
-1.88910E-01,-4.990845E-04
-1.88904E-01,-7.279663E-04
-1.88898E-01,-8.500366E-04
-1.88892E-01,-1.002625E-03
-1.88886E-01,-1.231506E-03
-1.88880E-01,-1.506165E-03
-1.88874E-01,-1.918152E-03
-1.88868E-01,-2.131775E-03
-1.88862E-01,-2.330139E-03
-1.88856E-01,-2.513245E-03
-1.88850E-01,-2.467468E-03
-1.88844E-01,-2.299622E-03
-1.88838E-01,-2.131775E-03
-1.88832E-01,-2.101257E-03
-1.88826E-01,-1.933411E-03
-1.88820E-01,-1.704529E-03
-1.88814E-01,-1.704529E-03
-1.88808E-01,-1.506165E-03
-1.88802E-01,-1.200989E-03
-1.88796E-01,-1.002625E-03
-1.88790E-01,-8.195190E-04
-1.88784E-01,-5.448608E-04
-1.88778E-01,-4.380493E-04
-1.88772E-01,-3.159790E-04
-1.88766E-01,-2.702026E-04
-1.88760E-01,-1.481323E-04
-1.88754E-01,-1.080322E-05
-1.88748E-01,2.028198E-04
-1.88742E-01,4.622192E-04
-1.88736E-01,6.605835E-04
-1.88730E-01,9.352417E-04
-1.88724E-01,1.194641E-03
-1.88718E-01,1.637146E-03
-1.88712E-01,2.018616E-03
-1.88706E-01,2.476379E-03
-1.88700E-01,2.979919E-03
-1.88694E-01,3.361389E-03
-1.88688E-01,3.620789E-03
-1.88682E-01,3.819153E-03
-1.88676E-01,3.864929E-03
-1.88670E-01,3.864929E-03
-1.88664E-01,3.895447E-03
-1.88658E-01,3.956482E-03
-1.88652E-01,4.048035E-03
-1.88646E-01,4.231140E-03
-1.88640E-01,4.170105E-03
-1.88634E-01,4.429504E-03
-1.88628E-01,4.780457E-03
-1.88622E-01,5.360291E-03
-1.88616E-01,6.001160E-03
-1.88610E-01,6.687805E-03
-1.88604E-01,7.374451E-03
-1.88598E-01,8.045837E-03
-1.88592E-01,8.747742E-03
-1.88586E-01,9.205505E-03
-1.88580E-01,9.983704E-03
-1.88574E-01,1.059406E-02
-1.88568E-01,1.109760E-02
-1.88562E-01,1.157062E-02
-1.88556E-01,1.204364E-02
-1.88550E-01,1.260822E-02
-1.88544E-01,1.314227E-02
-1.88538E-01,1.370685E-02
-1.88532E-01,1.440875E-02
-1.88526E-01,1.500385E-02
-1.88520E-01,1.561420E-02
-1.88514E-01,1.593463E-02
-1.88508E-01,1.607196E-02
-1.88502E-01,1.610248E-02
-1.88496E-01,1.630084E-02
-1.88490E-01,1.669757E-02
-1.88484E-01,1.706378E-02
-1.88478E-01,1.732318E-02
-1.88472E-01,1.759784E-02
-1.88466E-01,1.767413E-02
-1.88460E-01,1.775043E-02
-1.88454E-01,1.765887E-02
-1.88448E-01,1.768939E-02
-1.88442E-01,1.781146E-02
-1.88436E-01,1.770465E-02
-1.88430E-01,1.787250E-02
-1.88424E-01,1.779620E-02
-1.88418E-01,1.787250E-02
-1.88412E-01,1.775043E-02
-1.88406E-01,1.756732E-02
-1.88400E-01,1.729266E-02
-1.88394E-01,1.688068E-02
-1.88388E-01,1.645343E-02
-1.88382E-01,1.604144E-02
-1.88376E-01,1.569049E-02
-1.88370E-01,1.552264E-02
-1.88364E-01,1.526324E-02
-1.88358E-01,1.520221E-02
-1.88352E-01,1.503436E-02
-1.88346E-01,1.488177E-02
-1.88340E-01,1.460712E-02
-1.88334E-01,1.437823E-02
-1.88328E-01,1.419513E-02
-1.88322E-01,1.395099E-02
-1.88316E-01,1.382892E-02
-1.88310E-01,1.361530E-02
-1.88304E-01,1.332538E-02
-1.88298E-01,1.309650E-02
-1.88292E-01,1.271503E-02
-1.88286E-01,1.231830E-02
-1.88280E-01,1.201312E-02
-1.88274E-01,1.179950E-02
-1.88268E-01,1.140277E-02
-1.88262E-01,1.115863E-02
-1.88256E-01,1.103656E-02
-1.88250E-01,1.076190E-02
-1.88244E-01,1.053302E-02
-1.88238E-01,1.010577E-02
-1.88232E-01,9.693787E-03
-1.88226E-01,9.251282E-03
-1.88220E-01,8.793518E-03
-1.88214E-01,8.488342E-03
-1.88208E-01,8.305237E-03
-1.88202E-01,7.939026E-03
-1.88196E-01,7.481262E-03
-1.88190E-01,7.008240E-03
-1.88184E-01,6.382629E-03
-1.88178E-01,5.940125E-03
-1.88172E-01,5.329773E-03
-1.88166E-01,4.749939E-03
-1.88160E-01,4.307434E-03
-1.88154E-01,3.681824E-03
-1.88148E-01,3.208801E-03
-1.88142E-01,2.628967E-03
-1.88136E-01,2.186462E-03
-1.88130E-01,1.728699E-03
-1.88124E-01,1.072571E-03
-1.88118E-01,4.469604E-04
-1.88112E-01,-1.939087E-04
-1.88106E-01,-8.652954E-04
-1.88100E-01,-1.307800E-03
-1.88094E-01,-1.674011E-03
-1.88088E-01,-1.857117E-03
-1.88082E-01,-2.162292E-03
-1.88076E-01,-2.497986E-03
-1.88070E-01,-2.772644E-03
-1.88064E-01,-3.093079E-03
-1.88058E-01,-3.413513E-03
-1.88052E-01,-3.611877E-03
-1.88046E-01,-4.023865E-03
-1.88040E-01,-4.512146E-03
-1.88034E-01,-4.893616E-03
-1.88028E-01,-5.381897E-03
-1.88022E-01,-5.656555E-03
-1.88016E-01,-6.022766E-03
-1.88010E-01,-6.343201E-03
-1.88004E-01,-6.785706E-03
-1.87998E-01,-7.136658E-03
-1.87992E-01,-7.487610E-03
-1.87986E-01,-7.838562E-03
-1.87980E-01,-8.174255E-03
-1.87974E-01,-8.754089E-03
-1.87968E-01,-9.333923E-03
-1.87962E-01,-9.700134E-03
-1.87956E-01,-1.003583E-02
-1.87950E-01,-1.046307E-02
-1.87944E-01,-1.089032E-02
-1.87938E-01,-1.127179E-02
-1.87932E-01,-1.168378E-02
-1.87926E-01,-1.209576E-02
-1.87920E-01,-1.221783E-02
-1.87914E-01,-1.249249E-02
-1.87908E-01,-1.270612E-02
-1.87902E-01,-1.313336E-02
-1.87896E-01,-1.340802E-02
-1.87890E-01,-1.359113E-02
-1.87884E-01,-1.371320E-02
-1.87878E-01,-1.394208E-02
-1.87872E-01,-1.418622E-02
-1.87866E-01,-1.439984E-02
-1.87860E-01,-1.467450E-02
-1.87854E-01,-1.488812E-02
-1.87848E-01,-1.496442E-02
-1.87842E-01,-1.511700E-02
-1.87836E-01,-1.523907E-02
-1.87830E-01,-1.533063E-02
-1.87824E-01,-1.569684E-02
-1.87818E-01,-1.586469E-02
-1.87812E-01,-1.636823E-02
-1.87806E-01,-1.673444E-02
-1.87800E-01,-1.703961E-02
-1.87794E-01,-1.729901E-02
-1.87788E-01,-1.754315E-02
-1.87782E-01,-1.781781E-02
-1.87776E-01,-1.812299E-02
-1.87770E-01,-1.855023E-02
-1.87764E-01,-1.890118E-02
-1.87758E-01,-1.906903E-02
-1.87752E-01,-1.932843E-02
-1.87746E-01,-1.957257E-02
-1.87740E-01,-1.970990E-02
-1.87734E-01,-1.989301E-02
-1.87728E-01,-2.021344E-02
-1.87722E-01,-2.042706E-02
-1.87716E-01,-2.083905E-02
-1.87710E-01,-2.117474E-02
-1.87704E-01,-2.164777E-02
-1.87698E-01,-2.189191E-02
-1.87692E-01,-2.225812E-02
-1.87686E-01,-2.245648E-02
-1.87680E-01,-2.260907E-02
-1.87674E-01,-2.274640E-02
-1.87668E-01,-2.299054E-02
-1.87662E-01,-2.306683E-02
-1.87656E-01,-2.299054E-02
-1.87650E-01,-2.311261E-02
-1.87644E-01,-2.299054E-02
-1.87638E-01,-2.286847E-02
-1.87632E-01,-2.270062E-02
-1.87626E-01,-2.257855E-02
-1.87620E-01,-2.273114E-02
-1.87614E-01,-2.265485E-02
-1.87608E-01,-2.260907E-02
-1.87602E-01,-2.251752E-02
-1.87596E-01,-2.248700E-02
-1.87590E-01,-2.250226E-02
-1.87584E-01,-2.267010E-02
-1.87578E-01,-2.283795E-02
-1.87572E-01,-2.279218E-02
-1.87566E-01,-2.305157E-02
-1.87560E-01,-2.324994E-02
-1.87554E-01,-2.329572E-02
-1.87548E-01,-2.337201E-02
-1.87542E-01,-2.346356E-02
-1.87536E-01,-2.340253E-02
-1.87530E-01,-2.338727E-02
-1.87524E-01,-2.338727E-02
-1.87518E-01,-2.326520E-02
-1.87512E-01,-2.324994E-02
-1.87506E-01,-2.308209E-02
-1.87500E-01,-2.306683E-02
-1.87494E-01,-2.305157E-02
-1.87488E-01,-2.299054E-02
-1.87482E-01,-2.282269E-02
-1.87476E-01,-2.270062E-02
-1.87470E-01,-2.260907E-02
-1.87464E-01,-2.245648E-02
-1.87458E-01,-2.241071E-02
-1.87452E-01,-2.241071E-02
-1.87446E-01,-2.221234E-02
-1.87440E-01,-2.204449E-02
-1.87434E-01,-2.205975E-02
-1.87428E-01,-2.198346E-02
-1.87422E-01,-2.221234E-02
-1.87416E-01,-2.215131E-02
-1.87410E-01,-2.219708E-02
-1.87404E-01,-2.213605E-02
-1.87398E-01,-2.193768E-02
-1.87392E-01,-2.181561E-02
-1.87386E-01,-2.163251E-02
-1.87380E-01,-2.151044E-02
-1.87374E-01,-2.141888E-02
-1.87368E-01,-2.135785E-02
-1.87362E-01,-2.125104E-02
-1.87356E-01,-2.102216E-02
-1.87350E-01,-2.074750E-02
-1.87344E-01,-2.044232E-02
-1.87338E-01,-2.033551E-02
-1.87332E-01,-2.001508E-02
-1.87326E-01,-1.996930E-02
-1.87320E-01,-1.980145E-02
-1.87314E-01,-1.966412E-02
-1.87308E-01,-1.940472E-02
-1.87302E-01,-1.926740E-02
-1.87296E-01,-1.931317E-02
-1.87290E-01,-1.935895E-02
-1.87284E-01,-1.945050E-02
-1.87278E-01,-1.934369E-02
-1.87272E-01,-1.934369E-02
-1.87266E-01,-1.917584E-02
-1.87260E-01,-1.909955E-02
-1.87254E-01,-1.908429E-02
-1.87248E-01,-1.917584E-02
-1.87242E-01,-1.928265E-02
-1.87236E-01,-1.923688E-02
-1.87230E-01,-1.929791E-02
-1.87224E-01,-1.935895E-02
-1.87218E-01,-1.931317E-02
-1.87212E-01,-1.934369E-02
-1.87206E-01,-1.945050E-02
-1.87200E-01,-1.951154E-02
-1.87194E-01,-1.931317E-02
-1.87188E-01,-1.922162E-02
-1.87182E-01,-1.888593E-02
-1.87176E-01,-1.871808E-02
-1.87170E-01,-1.855023E-02
-1.87164E-01,-1.856549E-02
-1.87158E-01,-1.842816E-02
-1.87152E-01,-1.829083E-02
-1.87146E-01,-1.824506E-02
-1.87140E-01,-1.824506E-02
-1.87134E-01,-1.813824E-02
-1.87128E-01,-1.829083E-02
-1.87122E-01,-1.848920E-02
-1.87116E-01,-1.855023E-02
-1.87110E-01,-1.870282E-02
-1.87104E-01,-1.879437E-02
-1.87098E-01,-1.884015E-02
-1.87092E-01,-1.873334E-02
-1.87086E-01,-1.855023E-02
-1.87080E-01,-1.861127E-02
-1.87074E-01,-1.864178E-02
-1.87068E-01,-1.865704E-02
-1.87062E-01,-1.888593E-02
-1.87056E-01,-1.900800E-02
-1.87050E-01,-1.906903E-02
-1.87044E-01,-1.903851E-02
-1.87038E-01,-1.917584E-02
-1.87032E-01,-1.923688E-02
-1.87026E-01,-1.922162E-02
-1.87020E-01,-1.932843E-02
-1.87014E-01,-1.928265E-02
-1.87008E-01,-1.917584E-02
-1.87002E-01,-1.917584E-02
-1.86996E-01,-1.923688E-02
-1.86990E-01,-1.917584E-02
-1.86984E-01,-1.906903E-02
-1.86978E-01,-1.908429E-02
-1.86972E-01,-1.890118E-02
-1.86966E-01,-1.893170E-02
-1.86960E-01,-1.905377E-02
-1.86954E-01,-1.914532E-02
-1.86948E-01,-1.928265E-02
-1.86942E-01,-1.931317E-02
-1.86936E-01,-1.929791E-02
-1.86930E-01,-1.917584E-02
-1.86924E-01,-1.925214E-02
-1.86918E-01,-1.937421E-02
-1.86912E-01,-1.958783E-02
-1.86906E-01,-1.963361E-02
-1.86900E-01,-1.981671E-02
-1.86894E-01,-2.001508E-02
-1.86888E-01,-2.021344E-02
-1.86882E-01,-2.036603E-02
-1.86876E-01,-2.061017E-02
-1.86870E-01,-2.085431E-02
-1.86864E-01,-2.100690E-02
-1.86858E-01,-2.123578E-02
-1.86852E-01,-2.123578E-02
-1.86846E-01,-2.146466E-02
-1.86840E-01,-2.154095E-02
-1.86834E-01,-2.157147E-02
-1.86828E-01,-2.161725E-02
-1.86822E-01,-2.155621E-02
-1.86816E-01,-2.166302E-02
-1.86810E-01,-2.172406E-02
-1.86804E-01,-2.173932E-02
-1.86798E-01,-2.183087E-02
-1.86792E-01,-2.180035E-02
-1.86786E-01,-2.180035E-02
-1.86780E-01,-2.180035E-02
-1.86774E-01,-2.173932E-02
-1.86768E-01,-2.169354E-02
-1.86762E-01,-2.164777E-02
-1.86756E-01,-2.154095E-02
-1.86750E-01,-2.141888E-02
-1.86744E-01,-2.140363E-02
-1.86738E-01,-2.141888E-02
-1.86732E-01,-2.141888E-02
-1.86726E-01,-2.146466E-02
-1.86720E-01,-2.135785E-02
-1.86714E-01,-2.141888E-02
-1.86708E-01,-2.146466E-02
-1.86702E-01,-2.155621E-02
-1.86696E-01,-2.157147E-02
-1.86690E-01,-2.164777E-02
-1.86684E-01,-2.169354E-02
-1.86678E-01,-2.167828E-02
-1.86672E-01,-2.170880E-02
-1.86666E-01,-2.157147E-02
-1.86660E-01,-2.155621E-02
-1.86654E-01,-2.147992E-02
-1.86648E-01,-2.140363E-02
-1.86642E-01,-2.122052E-02
-1.86636E-01,-2.093060E-02
-1.86630E-01,-2.056439E-02
-1.86624E-01,-2.024396E-02
-1.86618E-01,-1.996930E-02
-1.86612E-01,-1.974042E-02
-1.86606E-01,-1.952679E-02
-1.86600E-01,-1.931317E-02
-1.86594E-01,-1.923688E-02
-1.86588E-01,-1.893170E-02
-1.86582E-01,-1.868756E-02
-1.86576E-01,-1.836713E-02
-1.86570E-01,-1.810773E-02
-1.86564E-01,-1.783307E-02
-1.86558E-01,-1.742108E-02
-1.86552E-01,-1.699384E-02
-1.86546E-01,-1.647504E-02
-1.86540E-01,-1.578839E-02
-1.86534E-01,-1.519330E-02
-1.86528E-01,-1.475079E-02
-1.86522E-01,-1.436932E-02
-1.86516E-01,-1.409467E-02
-1.86510E-01,-1.403363E-02
-1.86504E-01,-1.383527E-02
-1.86498E-01,-1.351483E-02
-1.86492E-01,-1.324017E-02
-1.86486E-01,-1.316388E-02
-1.86480E-01,-1.302655E-02
-1.86474E-01,-1.299603E-02
-1.86468E-01,-1.281293E-02
-1.86462E-01,-1.273663E-02
-1.86456E-01,-1.266034E-02
-1.86450E-01,-1.261456E-02
-1.86444E-01,-1.238568E-02
-1.86438E-01,-1.230939E-02
-1.86432E-01,-1.250775E-02
-1.86426E-01,-1.264508E-02
-1.86420E-01,-1.279767E-02
-1.86414E-01,-1.305707E-02
-1.86408E-01,-1.330121E-02
-1.86402E-01,-1.356061E-02
-1.86396E-01,-1.380475E-02
-1.86390E-01,-1.406415E-02
-1.86384E-01,-1.443036E-02
-1.86378E-01,-1.484235E-02
-1.86372E-01,-1.522382E-02
-1.86366E-01,-1.569684E-02
-1.86360E-01,-1.621564E-02
